f1,accuracy,precision,recall,time
0.7412848325805802,0.7455284552845528,0.7517235624226808,0.7434824214686915,0.005700826644897461
0.781367320679925,0.783739837398374,0.7867928606481238,0.7823757021011026,0.005700826644897461
0.8154209975233394,0.8175377468060395,0.8207342543077836,0.8145163303515706,0.005700826644897461
0.7838821034377981,0.7883855981416957,0.7953732688879747,0.7834636987726232,0.005700826644897461
0.8046217150507768,0.80801393728223,0.8156718853042383,0.8037330975660495,0.005700826644897461
0.7856999157170781,0.7888501742160278,0.7951872094978503,0.784833576034949,0.005700826644897461
0.8237160339293563,0.826945412311266,0.8330357312006929,0.8224287497399626,0.005700826644897461
0.8237463085387244,0.8268292682926829,0.8327718694137459,0.823146453089245,0.005700826644897461
0.8290706774247146,0.8318234610917538,0.8423213932037461,0.8278240066569585,0.005700826644897461
0.8086844784726376,0.8124274099883856,0.8210976296403676,0.8072259205325567,0.005700826644897461
