f1,accuracy,precision,recall,time
0.7681217226085886,0.7746806039488966,0.7964440666860021,0.770104014978157,0.019903945922851562
0.7788913271741484,0.783623693379791,0.7976685906685906,0.7787278968171417,0.019903945922851562
0.7880018729555329,0.7933797909407666,0.8089869087039473,0.7894518410651133,0.019903945922851562
0.806745669323892,0.8125435540069686,0.8310171499429811,0.8068431454129396,0.019903945922851562
0.8064061009883463,0.8126596980255517,0.8270029168852109,0.8064541293946327,0.019903945922851562
0.7887436741911242,0.7933797909407666,0.8015814630745981,0.7887268566673601,0.019903945922851562
0.8281430997282062,0.8318234610917538,0.8420520128493274,0.8274349906386519,0.019903945922851562
0.822990326007951,0.8271777003484321,0.8399454557273242,0.8216517578531308,0.019903945922851562
0.8188866370090627,0.8221835075493612,0.8317192675745307,0.8182130226752653,0.019903945922851562
0.8086844784726376,0.8124274099883856,0.8210976296403676,0.8072259205325567,0.019903945922851562
