f1,accuracy,precision,recall,time
0.7263080157814136,0.7312427409988385,0.7376993026043369,0.7259288537549405,0.02070131301879883
0.7759949990729744,0.7789779326364691,0.7832372621445848,0.7759995839400873,0.02070131301879883
0.8102220059666868,0.8121951219512195,0.8139586081572217,0.8091158726856665,0.02070131301879883
0.8143911618021591,0.8173054587688734,0.8265563188662192,0.8130153942167672,0.02070131301879883
0.8000026543504806,0.80267131242741,0.8076731815394489,0.7993790305804036,0.02070131301879883
0.8136364450650164,0.8169570267131242,0.8246653909697388,0.8132723112128145,0.02070131301879883
0.84340902100924,0.8459930313588849,0.8562397787397786,0.842698148533389,0.02070131301879883
0.8084689254759126,0.8126596980255517,0.8287605450105451,0.8079561056792178,0.02070131301879883
0.798807681680022,0.8031358885017422,0.8153815628815628,0.7982130226752653,0.02070131301879883
0.8086844784726376,0.8124274099883856,0.8210976296403676,0.8072259205325567,0.02070131301879883
