f1,accuracy,precision,recall,time
0.6055382475613876,0.6222222222222222,0.6413725014032812,0.6224999999999999,0.003223609924316406
0.6608180712542818,0.6888888888888889,0.6886460521282807,0.6725,0.0029095172882080077
0.7448936343336559,0.7518518518518518,0.755148075608602,0.7450000000000001,0.003435087203979492
0.7718714943434433,0.7777777777777778,0.779030618538644,0.77,0.0029028892517089845
0.7792658163897878,0.7851851851851853,0.7878071135520827,0.7775000000000001,0.003440999984741211
0.7722460428771789,0.7777777777777779,0.7778814935064935,0.7700000000000001,0.0027520179748535155
0.7951228247679679,0.8,0.800623126873127,0.7941666666666667,0.003623294830322266
0.7996519781413307,0.8037037037037036,0.8036825070552096,0.7991666666666667,0.0031031131744384765
0.8036823929859004,0.8074074074074075,0.8064703853299576,0.8025000000000002,0.003004646301269531
0.8113314830261966,0.8148148148148147,0.8141447189118913,0.8108333333333333,0.0036612987518310548
