f1,accuracy,precision,recall,time
0.1351794871794872,0.44571428571428573,0.1015695166955671,0.20476190476190476,0.0039015293121337892
0.38558869701726844,0.6733333333333335,0.3647252747252747,0.442063492063492,0.0039015293121337892
0.4010875674033569,0.722857142857143,0.36674991674991675,0.4619047619047619,0.0039015293121337892
0.5625343470721622,0.8123809523809523,0.5408730158730158,0.6134920634920635,0.0039015293121337892
0.6693960008245723,0.8523809523809524,0.672517006802721,0.7119047619047618,0.0039015293121337892
0.7431265839669201,0.9109523809523811,0.7434920634920635,0.7785714285714286,0.0039015293121337892
0.7894444444444444,0.9019047619047619,0.8012698412698412,0.8198412698412698,0.0039015293121337892
0.7672222222222221,0.8923809523809524,0.7812698412698411,0.7912698412698412,0.0039015293121337892
0.8018707482993198,0.9023809523809524,0.8188888888888888,0.8198412698412698,0.0039015293121337892
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.0039015293121337892
