f1,accuracy,precision,recall,time
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004803085327148437
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004553842544555664
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004177999496459961
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.005381441116333008
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004166316986083984
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004506158828735352
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004292535781860352
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004331731796264648
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.005032253265380859
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.00423283576965332
