f1,accuracy,precision,recall,time
0.4662358276643991,0.7133333333333333,0.4202607709750567,0.5547619047619048,0.00204319953918457
0.5578269085411942,0.7733333333333333,0.5399999999999999,0.6200396825396826,0.0020383358001708984
0.5792010137388288,0.8228571428571427,0.5612358276643991,0.638095238095238,0.0019482612609863282
0.6613018540749633,0.832857142857143,0.6536432350718065,0.692063492063492,0.0019448757171630859
0.6881448336910523,0.8628571428571428,0.6916704459561602,0.7119047619047618,0.0023630619049072265
0.685894186734523,0.8628571428571428,0.6922222222222222,0.7119047619047618,0.002403450012207031
0.7387879596282958,0.8823809523809523,0.7414285714285713,0.7690476190476191,0.0022501468658447264
0.7624916633319996,0.910952380952381,0.7671428571428571,0.7833333333333333,0.0020424842834472655
0.7796485260770976,0.9023809523809524,0.7846031746031745,0.8055555555555556,0.002617645263671875
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.004846429824829102
