f1,accuracy,precision,recall,time
0.19466666666666668,0.5357142857142858,0.16126450580232093,0.2666666666666666,0.009700965881347657
0.4268480725623583,0.6842857142857143,0.4174123495552067,0.47857142857142854,0.009700965881347657
0.5041923436041083,0.7738095238095237,0.4867346938775509,0.553968253968254,0.009700965881347657
0.6594077631052422,0.8714285714285716,0.6634920634920635,0.7047619047619047,0.009700965881347657
0.696111111111111,0.8819047619047617,0.6895238095238094,0.7365079365079366,0.009700965881347657
0.6977777777777778,0.8723809523809523,0.6942857142857142,0.7333333333333334,0.009700965881347657
0.7372077922077922,0.8823809523809525,0.7471201814058956,0.7674603174603174,0.009700965881347657
0.7676839826839827,0.8923809523809524,0.7709297052154195,0.7912698412698413,0.009700965881347657
0.7885374149659864,0.9123809523809523,0.7855555555555555,0.8198412698412698,0.009700965881347657
0.8513945578231292,0.931904761904762,0.8522222222222222,0.8769841269841269,0.009700965881347657
