f1,accuracy,precision,recall,time
0.977449423612469,0.9871222643006876,0.9902580894022133,0.9658268415992269,0.02076544761657715
0.9542258970913764,0.9742462539143038,0.9742446248258354,0.9371782670943188,0.028548431396484376
0.9428411942079202,0.9680109729902261,0.9685844688179197,0.9215951158371449,0.03271870613098145
0.9205789753040836,0.9547105356233987,0.935869080394807,0.9080520157981506,0.024226665496826172
0.910599915133701,0.947647967150042,0.9146652325684496,0.9073599920720097,0.025212621688842772
0.8858269958609652,0.9318561779142692,0.8824028638113998,0.8904532001980561,0.026204442977905272
0.8778787809215933,0.9268726115199145,0.8722872153044893,0.8846608948806122,0.03362598419189453
0.8682070505332536,0.9202215301800365,0.8597594588469002,0.8788196584217414,0.03444066047668457
0.8708149099814069,0.921472382053295,0.8603626564164543,0.8832182959599137,0.027498149871826173
0.8579216946036695,0.912335987439722,0.8442816287387052,0.874922993806796,0.029203176498413086
