f1,accuracy,precision,recall,time
0.7375657722250143,0.8450280794679135,0.7369674666174998,0.7396249323398532,0.2350090503692627
0.749481445594032,0.8516869247159704,0.7488328687558333,0.7509780265887074,0.2350090503692627
0.7859312230091691,0.8687166259780368,0.7764580253007084,0.7985200696990511,0.2350090503692627
0.7809932405359505,0.8658077483803626,0.7711848921583215,0.7940349620062449,0.2350090503692627
0.7719381988679166,0.8566653151715393,0.7576282560895242,0.7920109277481402,0.2350090503692627
0.7857969735083065,0.8645551711941752,0.7691507023522336,0.8094877146399281,0.2350090503692627
0.78132750021803,0.8608155554213646,0.7639961813911802,0.8063689917558949,0.2350090503692627
0.7908645343859513,0.8658042977545053,0.7714030304626606,0.8193593923460032,0.2350090503692627
0.7950440475941123,0.8678807118641144,0.7746867864279271,0.8251714279210649,0.2350090503692627
0.8579216946036695,0.912335987439722,0.8442816287387052,0.874922993806796,0.2350090503692627
