f1,accuracy,precision,recall,time
0.8110512810741431,0.8289738430583501,0.8373081972509624,0.8022735042735043,0.0031139373779296873
0.8501674735444723,0.8689738430583501,0.8829321334111139,0.836940170940171,0.003610706329345703
0.8707932016669988,0.8888128772635815,0.9123383815064487,0.852034188034188,0.0036025047302246094
0.8568661685230168,0.8774245472837021,0.8989398868553607,0.8379658119658119,0.004006195068359375
0.8321324390216314,0.8602012072434608,0.886030303030303,0.8136581196581197,0.006745433807373047
0.836733030572718,0.8630985915492957,0.88811906897312,0.8178119658119659,0.006591176986694336
0.8218439973890227,0.8517907444668008,0.8809359634076616,0.8022735042735043,0.006344747543334961
0.8186155286058572,0.8490140845070423,0.880508290156123,0.7985811965811965,0.006219673156738281
0.8300115508918002,0.8574647887323943,0.8854982529699511,0.810119658119658,0.006945943832397461
0.7991880808395597,0.8347686116700201,0.8718034937771779,0.7787350427350427,0.0067578315734863285
