f1,accuracy,precision,recall,time
0.8353401944084039,0.8548490945674045,0.8621354240777105,0.8242051282051281,0.04670639038085937
0.8360385214665851,0.8605231388329979,0.8809593770201449,0.8181367521367522,0.04670639038085937
0.7879531902602357,0.8261569416498995,0.8569331366374711,0.7699829059829061,0.04670639038085937
0.8099809818508646,0.8432595573440643,0.8821682098355679,0.7886495726495726,0.04670639038085937
0.8047998940625243,0.8403621730382295,0.8790509877119785,0.7844957264957266,0.04670639038085937
0.8052678322995886,0.8403621730382295,0.8793806096437675,0.7844957264957266,0.04670639038085937
0.800731780422168,0.8375050301810866,0.8774086705121189,0.7804957264957265,0.04670639038085937
0.8015949891995687,0.8375452716297787,0.8783835803572646,0.7806495726495728,0.04670639038085937
0.8148589981447124,0.8461167002012072,0.8788635699833783,0.7944273504273505,0.04670639038085937
0.7991880808395597,0.8347686116700201,0.8718034937771779,0.7787350427350427,0.04670639038085937
