f1,accuracy,precision,recall,time
0.6183857064167821,0.6733333333333332,0.6511389146915463,0.6375324675324675,0.0024884223937988283
0.8019378988377646,0.808888888888889,0.8068812668812668,0.8044396344396345,0.0026121139526367188
0.7822794174486598,0.7920634920634921,0.7921665371665372,0.7840692640692641,0.002916908264160156
0.8245814500780175,0.8317460317460318,0.8320443445443445,0.8352621452621453,0.002597522735595703
0.8637406138794391,0.8653968253968255,0.8695674695674696,0.8697065897065898,0.002607297897338867
0.9010722880532187,0.8993650793650794,0.9038409738409738,0.9057142857142857,0.002543210983276367
0.9117846168387247,0.9099999999999999,0.919219865102218,0.9177777777777777,0.002942323684692383
0.9342386108429437,0.9326984126984126,0.9402699261522791,0.9385714285714286,0.0019026756286621093
0.9401444147793079,0.9382539682539681,0.9437012987012986,0.9452380952380952,0.003009796142578125
0.9721091923245584,0.9717460317460318,0.9703496503496505,0.9765079365079365,0.0026790618896484373
