f1,accuracy,precision,recall,time
0.6192737664638454,0.6231746031746032,0.6300754113447612,0.6283742183742185,0.00850071907043457
0.7977157970369599,0.7930158730158731,0.8098533873533873,0.7972967772967773,0.00850071907043457
0.860238081156257,0.8544444444444445,0.8677289050818464,0.8664502164502164,0.00850071907043457
0.9373925912316716,0.9379365079365078,0.9427257927257928,0.9389129389129389,0.00850071907043457
0.9431276563590407,0.9438095238095239,0.9457905057905058,0.9457671957671957,0.00850071907043457
0.9490416701980393,0.9493650793650794,0.9483301883301885,0.9531746031746031,0.00850071907043457
0.9502725270828588,0.9492063492063492,0.9518881118881118,0.9565079365079366,0.00850071907043457
0.9502808955824553,0.9493650793650794,0.950825840825841,0.9558730158730159,0.00850071907043457
0.9554166980515912,0.954920634920635,0.9559540459540461,0.9606349206349206,0.00850071907043457
0.9721091923245584,0.9717460317460318,0.9703496503496505,0.9765079365079365,0.00850071907043457
