f1,accuracy,precision,recall,time
0.8883730001477632,0.8884615384615385,0.8896800753506785,0.8884615384615383,0.023703622817993163
0.766314900718079,0.7665384615384615,0.7676309932029585,0.7665384615384615,0.024773931503295897
0.7205394678405345,0.7207692307692308,0.7214734634109906,0.7207692307692308,0.026011562347412108
0.6926323908815541,0.6934615384615384,0.6954738052774825,0.6934615384615384,0.02716860771179199
0.6759109872870972,0.6769230769230768,0.6790708836119502,0.6769230769230768,0.03491668701171875
0.6411850161528766,0.6426923076923077,0.6448138355183247,0.6426923076923077,0.031963443756103514
0.6310931407953209,0.6334615384615384,0.6365053197436461,0.6334615384615384,0.03277220726013184
0.6302384966749468,0.6334615384615384,0.6381770751435202,0.6334615384615384,0.0341437816619873
0.6181605419973949,0.6211538461538462,0.6250900470947693,0.6211538461538462,0.0351163387298584
0.6369424562589732,0.6396153846153847,0.6437597963594339,0.6396153846153846,0.03685641288757324
