f1,accuracy,precision,recall,time
0.9438431891645742,0.9438461538461537,0.9439378990214902,0.9438461538461537,0.024454689025878905
0.8402665459381208,0.8403846153846153,0.84118840557799,0.8403846153846153,0.02683086395263672
0.7970304927036602,0.7976923076923077,0.8013432912659468,0.7976923076923077,0.029427242279052735
0.7529183229428311,0.7534615384615384,0.7557584237183477,0.7534615384615384,0.03124079704284668
0.7311233931438205,0.7323076923076923,0.7364746577752462,0.7323076923076923,0.032491636276245114
0.7115499005655758,0.7123076923076923,0.7144912880098533,0.7123076923076923,0.03305130004882813
0.6918063812072159,0.6934615384615384,0.6977168298034967,0.6934615384615384,0.03382363319396973
0.6748319605035815,0.676923076923077,0.6814363760863034,0.676923076923077,0.035367393493652345
0.665930226469912,0.6688461538461538,0.6747449222658872,0.6688461538461538,0.037804269790649415
0.6369424562589732,0.6396153846153847,0.6437597963594339,0.6396153846153846,0.03888082504272461
