f1,accuracy,precision,recall,time
0.9376855648956635,0.9376923076923077,0.9378846842327506,0.9376923076923077,0.25809645652770996
0.8452863049595096,0.8453846153846154,0.8462168150633952,0.8453846153846154,0.25809645652770996
0.7665965701628659,0.7669230769230768,0.7684050606022617,0.7669230769230768,0.25809645652770996
0.7450556836714692,0.7453846153846154,0.7468399370414911,0.7453846153846153,0.25809645652770996
0.7234637424203179,0.7238461538461538,0.7251324813214671,0.7238461538461538,0.25809645652770996
0.6975025569051989,0.698076923076923,0.6994406424047124,0.6980769230769232,0.25809645652770996
0.6980183094548501,0.6984615384615385,0.699694833670595,0.6984615384615385,0.25809645652770996
0.6671293685675457,0.6688461538461539,0.6723760242439385,0.6688461538461539,0.25809645652770996
0.6602328592471833,0.6630769230769231,0.6682753487390547,0.6630769230769231,0.25809645652770996
0.6369424562589732,0.6396153846153847,0.6437597963594339,0.6396153846153846,0.25809645652770996
