f1,accuracy,precision,recall,time
0.9045995552177674,0.9046153846153846,0.904910575771923,0.9046153846153846,0.5928350925445557
0.8157117478808512,0.8157692307692306,0.816157024670358,0.8157692307692306,0.5928350925445557
0.7609084314411878,0.7611538461538462,0.76219203416744,0.7611538461538462,0.5928350925445557
0.7256719153023935,0.7261538461538463,0.7276785348737993,0.7261538461538461,0.5928350925445557
0.7086559472433663,0.7096153846153846,0.7127015932063115,0.7096153846153846,0.5928350925445557
0.6841255361726171,0.685,0.686992185104875,0.685,0.5928350925445557
0.6783078699415382,0.6796153846153846,0.6824548880828416,0.6796153846153847,0.5928350925445557
0.666241643458631,0.6692307692307692,0.6756059715003622,0.6692307692307692,0.5928350925445557
0.6548993420967225,0.6573076923076923,0.6625439677774935,0.6573076923076923,0.5928350925445557
0.6369424562589732,0.6396153846153847,0.6437597963594339,0.6396153846153846,0.5928350925445557
