f1,accuracy,precision,recall,time
0.755301815782462,0.7563377192982456,0.7572654254490778,0.7610215073399611,0.009699583053588867
0.7680903048034154,0.7709649122807016,0.7828695688879485,0.7766820794892585,0.009699583053588867
0.7457627609596897,0.7480043859649121,0.7585756849030383,0.7549513388215643,0.009699583053588867
0.7407296837088972,0.7437280701754386,0.755090137742082,0.7498754556278716,0.009699583053588867
0.7924662277698085,0.7942105263157895,0.8019811530207577,0.8004475318787329,0.009699583053588867
0.821713651035975,0.8236403508771929,0.8293666955657498,0.8257400224496404,0.009699583053588867
0.8177017653924852,0.8194736842105262,0.8209005066653097,0.8214954090241712,0.009699583053588867
0.8582095778396163,0.8593640350877193,0.8586416833994551,0.8623323277257929,0.009699583053588867
0.8832763934714271,0.8844736842105263,0.8833204714849708,0.8861999235446083,0.009699583053588867
0.8964029901905131,0.8970175438596492,0.8966452699562624,0.902270286853812,0.009699583053588867
