Porcentagem 0,Porcentagem 10
0.972557480658167,0.8674170274170274
0.9716748768472907,0.8588669950738916
0.9706060606060607,0.8846814296814298
0.9772727272727273,0.8762049062049062
0.0024290084838867188,0.002200031280517578
0.013890102124199845,0.038556976955174516
0.014170590998662578,0.038972335973041346
0.015372629010073672,0.03474819145032606
0.011405646253167893,0.04112469050536729
0.0005076624808176247,0.00040011430096383157
